我就是上帝	2020-09-23 12:01:56	今天77.19卖飞5000股……有比我更郁闷的吗	6
啊诺舒华	2020-09-25 14:52:37	可以的！	0
啊诺舒华	2020-09-24 13:38:17	哈哈，现在看看呢	0
杀手gogogo	2020-09-23 16:19:35	明天暴跌，卖对了	0
看看咋滴	2020-09-23 14:52:08	此刻是不是又觉得特别爽了？	0
股友f5d78x	2020-09-23 13:54:07	都一样	0
股友rIAQOU	2020-09-23 13:47:11	我77.6卖的郁闷	0
股友thIG8m	2020-09-23 13:39:25	我是85的成本想卖，也不能卖呀	0
花开满堂de任我行	2020-09-23 13:27:32	76.2	0
股友1mrscu	2020-09-23 13:16:07	现在是不是更郁闷了	0
米兰的小铁匠y	2020-09-23 13:14:55	心疼	0
基民fMrR6k	2020-09-23 13:12:31	我也是77.4卖了5000股	0
股友ke珂	2020-09-23 13:11:33	唉，我也太惨了	0
股友BGYmjl	2020-09-23 13:10:55	76卖的	0
龙在天崖	2020-09-23 13:05:18	就想问你77块一毛几的时候有没有买	0
龙在天崖	2020-09-23 13:04:03	77.16卖了	0
