2019-11-30,1.5565421526606102
2019-12-01,1.2602892396082688
2019-12-02,0.6887988104472834
2019-12-03,0.506808065496545
2019-12-04,0.8187189051875707
2019-12-05,0.6643157551975918
2019-12-06,0.5352391599666279
2019-12-07,0.5861968562259857
2019-12-08,0.5135473539948562
2019-12-09,0.6730477164081975
2019-12-10,0.6683273518871575
2019-12-11,0.6049308745111985
2019-12-12,0.7301163075459228
2019-12-13,0.5146956625059964
2019-12-14,0.5556325322963276
2019-12-15,0.694586204045631
2019-12-16,0.8572061583536955
2019-12-17,0.5698458782223899
2019-12-18,1.2566811953053274
2019-12-19,0.8858627560375216
2019-12-20,0.8463155699028843
2019-12-21,1.21063961128344
2019-12-22,0.6765130597578772
2019-12-23,0.5218254990917959
2019-12-24,0.5726431832641885
2019-12-25,0.6135514731883438
2019-12-26,0.5467479659685037
2019-12-27,0.9376706234807178
2019-12-28,0.6668741746552709
2019-12-29,1.4054608850234003
2019-12-30,0.6134475122305265
2019-12-31,0.504782227767294
2020-01-01,0.5746454622461586
2020-01-02,0.5203192272948907
2020-01-03,0.5609639284611234
2020-01-04,0.48673137145549583
2020-01-05,0.4728090193775537
2020-01-06,0.756224763669271
2020-01-07,0.8384629433869847
2020-01-08,0.535710347168016
2020-01-09,0.5283488522595609
2020-01-10,0.7356220804929215
2020-01-11,0.20554394607908827
2020-01-12,3.143701769992933
2020-01-13,0.5819974149383644
2020-01-14,0.5161877690971374
2020-01-15,0.5609381044681344
2020-01-16,0.4627814244414798
2020-01-17,0.925354539084312
2020-01-18,0.2720021660998347
2020-01-19,1.8489936428235547
2020-01-20,0.8895106403296826
2020-01-21,0.8038954239893187
2020-01-22,1.5696748501736413
2020-01-23,0.8123369297051544
2020-01-24,0.6202184695304902
2020-01-25,1.2930792797697577
2020-01-26,0.7373414418048178
2020-01-27,0.4493483376295853
2020-01-28,0.6584550406923104
2020-01-29,0.40777821334036696
2020-01-30,0.9929314807708098
2020-01-31,0.4046668627018792
2020-02-01,0.4762198804476257
2020-02-02,0.8415839413925212
2020-02-03,0.9759028408576368
2020-02-04,0.6738706602630744
2020-02-05,0.7271318086239228
2020-02-06,0.7552807718322986
